ts_micro,frame,wheel
1.4643E+15,1028,10.5
1.4643E+15,1029,10.5
1.4643E+15,1030,10.5
1.4643E+15,1031,10.5
1.4643E+15,1032,10.5
1.4643E+15,1033,10.5
1.4643E+15,1034,10.5
1.4643E+15,1035,10.5
1.4643E+15,1036,10.5
1.4643E+15,1037,10.5
1.4643E+15,1038,10.5
1.4643E+15,1039,10.5
1.4643E+15,1040,10.5
1.4643E+15,1041,10.5
1.4643E+15,1042,10.5
1.4643E+15,1043,10.5
1.4643E+15,1044,10.5
1.4643E+15,1045,10.5
1.4643E+15,1046,10.5
1.4643E+15,1047,10.5
1.4643E+15,1048,10.5
1.4643E+15,1049,10.5
1.4643E+15,1050,10
1.4643E+15,1051,10
1.4643E+15,1052,10
1.4643E+15,1053,10
1.4643E+15,1054,10.5
1.4643E+15,1055,10.5
1.4643E+15,1056,11
1.4643E+15,1057,11
1.4643E+15,1058,11
1.4643E+15,1059,11
1.4643E+15,1060,11
1.4643E+15,1061,11
1.4643E+15,1062,11
1.4643E+15,1063,11
1.4643E+15,1064,11
1.4643E+15,1065,11
1.4643E+15,1066,11
1.4643E+15,1067,11
1.4643E+15,1068,11
1.4643E+15,1069,11
1.4643E+15,1070,11
1.4643E+15,1071,11
1.4643E+15,1072,11
1.4643E+15,1073,11
1.4643E+15,1074,11
1.4643E+15,1075,11
1.4643E+15,1076,10.5
1.4643E+15,1077,10.5
1.4643E+15,1078,10.5
1.4643E+15,1079,10
1.4643E+15,1080,10
1.4643E+15,1081,10
1.4643E+15,1082,9.5
1.4643E+15,1083,9.5
1.4643E+15,1084,9.5
1.4643E+15,1085,9.5
1.4643E+15,1086,9.5
1.4643E+15,1087,9.5
1.4643E+15,1088,9
1.4643E+15,1089,9
1.4643E+15,1090,9
1.4643E+15,1091,8.5
1.4643E+15,1092,8.5
1.4643E+15,1093,8.5
1.4643E+15,1094,8.5
1.4643E+15,1095,8.5
1.4643E+15,1096,8.5
1.4643E+15,1097,8.5
1.4643E+15,1098,8.5
1.4643E+15,1099,8.5
1.4643E+15,1100,8.5
1.4643E+15,1101,8.5
1.4643E+15,1102,8.5
1.4643E+15,1103,8.5
1.4643E+15,1104,8.5
1.4643E+15,1105,8.5
1.4643E+15,1106,8.5
1.4643E+15,1107,8.5
1.4643E+15,1108,8.5
1.4643E+15,1109,8.5
1.4643E+15,1110,8.5
1.4643E+15,1111,8.5
1.4643E+15,1112,8.5
1.4643E+15,1113,8.5
1.4643E+15,1114,8.5
1.4643E+15,1115,8.5
1.4643E+15,1116,8
1.4643E+15,1117,8
1.4643E+15,1118,7.5
1.4643E+15,1119,7.5
1.4643E+15,1120,7.5
1.4643E+15,1121,7.5
1.4643E+15,1122,8
1.4643E+15,1123,8
1.4643E+15,1124,8
1.4643E+15,1125,8.5
1.4643E+15,1126,8.5
1.4643E+15,1127,8.5
1.4643E+15,1128,8.5
1.4643E+15,1129,8.5
1.4643E+15,1130,9
1.4643E+15,1131,9.5
1.4643E+15,1132,9.5
1.4643E+15,1133,9.5
1.4643E+15,1134,9.5
1.4643E+15,1135,9.5
1.4643E+15,1136,10
1.4643E+15,1137,10
1.4643E+15,1138,10
1.4643E+15,1139,10.5
1.4643E+15,1140,10.5
1.4643E+15,1141,10.5
1.4643E+15,1142,11
1.4643E+15,1143,11
1.4643E+15,1144,11
1.4643E+15,1145,11
1.4643E+15,1146,11
1.4643E+15,1147,11
1.4643E+15,1148,11
1.4643E+15,1149,11
1.4643E+15,1150,11
1.4643E+15,1151,11
1.4643E+15,1152,11
1.4643E+15,1153,11
1.4643E+15,1154,11
1.4643E+15,1155,11
1.4643E+15,1156,11
1.4643E+15,1157,11
1.4643E+15,1158,11
1.4643E+15,1159,11
1.4643E+15,1160,11
1.4643E+15,1161,10.5
1.4643E+15,1162,10.5
1.4643E+15,1163,10.5
1.4643E+15,1164,10.5
1.4643E+15,1165,10.5
1.4643E+15,1166,10.5
1.4643E+15,1167,10.5
1.4643E+15,1168,10.5
1.4643E+15,1169,10.5
1.4643E+15,1170,10.5
1.4643E+15,1171,10.5
1.4643E+15,1172,10.5
1.4643E+15,1173,10.5
1.4643E+15,1174,10.5
1.4643E+15,1175,10.5
1.4643E+15,1176,10
1.4643E+15,1177,10
1.4643E+15,1178,10
1.4643E+15,1179,10
1.4643E+15,1180,10
1.4643E+15,1181,10
1.4643E+15,1182,9.5
1.4643E+15,1183,9.5
1.4643E+15,1184,9.5
1.4643E+15,1185,9.5
1.4643E+15,1186,9.5
1.4643E+15,1187,9.5
1.4643E+15,1188,9.5
1.4643E+15,1189,9.5
1.4643E+15,1190,9.5
1.4643E+15,1191,9.5
1.4643E+15,1192,9.5
1.4643E+15,1193,9.5
1.4643E+15,1194,9.5
1.4643E+15,1195,9.5
1.4643E+15,1196,9
1.4643E+15,1197,8.5
1.4643E+15,1198,8.5
1.4643E+15,1199,8
1.4643E+15,1200,8
1.4643E+15,1201,8
1.4643E+15,1202,8
1.4643E+15,1203,8.5
1.4643E+15,1204,8.5
1.4643E+15,1205,8.5
1.4643E+15,1206,8.5
1.4643E+15,1207,8.5
1.4643E+15,1208,8.5
1.4643E+15,1209,8.5
1.4643E+15,1210,8.5
1.4643E+15,1211,8.5
1.4643E+15,1212,9
1.4643E+15,1213,9
1.4643E+15,1214,9
1.4643E+15,1215,9
1.4643E+15,1216,9
1.4643E+15,1217,9
1.4643E+15,1218,9
1.4643E+15,1219,9
1.4643E+15,1220,9
1.4643E+15,1221,9
1.4643E+15,1222,9
1.4643E+15,1223,9
1.4643E+15,1224,9
1.4643E+15,1225,9
1.4643E+15,1226,9
1.4643E+15,1227,9
1.4643E+15,1228,9
1.4643E+15,1229,9
1.4643E+15,1230,8.5
1.4643E+15,1231,8.5
1.4643E+15,1232,8.5
1.4643E+15,1233,8.5
1.4643E+15,1234,8.5
1.4643E+15,1235,8.5
1.4643E+15,1236,9
1.4643E+15,1237,9
1.4643E+15,1238,9
1.4643E+15,1239,9
1.4643E+15,1240,9
1.4643E+15,1241,9
1.4643E+15,1242,9
1.4643E+15,1243,9
1.4643E+15,1244,9
1.4643E+15,1245,9.5
1.4643E+15,1246,9.5
1.4643E+15,1247,9.5
1.4643E+15,1248,9.5
1.4643E+15,1249,9.5
1.4643E+15,1250,9.5
1.4643E+15,1251,9.5
1.4643E+15,1252,9.5
1.4643E+15,1253,9.5
1.4643E+15,1254,9.5
1.4643E+15,1255,9.5
1.4643E+15,1256,9.5
1.4643E+15,1257,9.5
1.4643E+15,1258,9.5
1.4643E+15,1259,9.5
1.4643E+15,1260,9.5
1.4643E+15,1261,9.5
1.4643E+15,1262,9.5
1.4643E+15,1263,9.5
1.4643E+15,1264,9.5
1.4643E+15,1265,9.5
1.4643E+15,1266,9.5
1.4643E+15,1267,9.5
1.4643E+15,1268,9.5
1.4643E+15,1269,9
1.4643E+15,1270,9
1.4643E+15,1271,9
1.4643E+15,1272,9
1.4643E+15,1273,8.5
1.4643E+15,1274,8.5
1.4643E+15,1275,8
1.4643E+15,1276,7.5
1.4643E+15,1277,7
1.4643E+15,1278,7
1.4643E+15,1279,6.5
1.4643E+15,1280,6
1.4643E+15,1281,6
1.4643E+15,1282,6
1.4643E+15,1283,6
1.4643E+15,1284,6
1.4643E+15,1285,6
1.4643E+15,1286,6
1.4643E+15,1287,5.5
1.4643E+15,1288,5.5
1.4643E+15,1289,5
1.4643E+15,1290,5
1.4643E+15,1291,5
1.4643E+15,1292,5
1.4643E+15,1293,5
1.4643E+15,1294,5
1.4643E+15,1295,5
1.4643E+15,1296,5
1.4643E+15,1297,5
1.4643E+15,1298,5
1.4643E+15,1299,5
1.4643E+15,1300,5
1.4643E+15,1301,5
1.4643E+15,1302,5
1.4643E+15,1303,5
1.4643E+15,1304,5
1.4643E+15,1305,5
1.4643E+15,1306,5
1.4643E+15,1307,5
1.4643E+15,1308,4.5
1.4643E+15,1309,4
1.4643E+15,1310,3.5
1.4643E+15,1311,3
1.4643E+15,1312,2.5
1.4643E+15,1313,2
1.4643E+15,1314,1
1.4643E+15,1315,0.5
1.4643E+15,1316,0.5
1.4643E+15,1317,0.5
1.4643E+15,1318,0.5
1.4643E+15,1319,0.5
1.4643E+15,1320,0.5
1.4643E+15,1321,0.5
1.4643E+15,1322,0.5
1.4643E+15,1323,0.5
1.4643E+15,1324,0.5
1.4643E+15,1325,0.5
1.4643E+15,1326,0.5
1.4643E+15,1327,0.5
1.4643E+15,1328,0.5
1.4643E+15,1329,0.5
1.4643E+15,1330,0.5
1.4643E+15,1331,1
1.4643E+15,1332,1
1.4643E+15,1333,1.5
1.4643E+15,1334,1.5
1.4643E+15,1335,2
1.4643E+15,1336,2
1.4643E+15,1337,2.5
1.4643E+15,1338,3
1.4643E+15,1339,3.5
1.4643E+15,1340,3.5
1.4643E+15,1341,3.5
1.4643E+15,1342,3.5
1.4643E+15,1343,3.5
1.4643E+15,1344,3.5
1.4643E+15,1345,3.5
1.4643E+15,1346,3.5
1.4643E+15,1347,3.5
1.4643E+15,1348,3.5
1.4643E+15,1349,3.5
1.4643E+15,1350,3.5
1.4643E+15,1351,3.5
1.4643E+15,1352,3.5
1.4643E+15,1353,3.5
1.4643E+15,1354,3.5
1.4643E+15,1355,3.5
1.4643E+15,1356,3.5
1.4643E+15,1357,3.5
1.4643E+15,1358,3.5
1.4643E+15,1359,3.5
1.4643E+15,1360,4
1.4643E+15,1361,4
1.4643E+15,1362,4
1.4643E+15,1363,4
1.4643E+15,1364,4
1.4643E+15,1365,4
1.4643E+15,1366,4
1.4643E+15,1367,4
1.4643E+15,1368,4
1.4643E+15,1369,4
1.4643E+15,1370,4
1.4643E+15,1371,4
1.4643E+15,1372,4
1.4643E+15,1373,4
1.4643E+15,1374,4
1.4643E+15,1375,3.5
1.4643E+15,1376,3
1.4643E+15,1377,2.5
1.4643E+15,1378,2
1.4643E+15,1379,1.5
1.4643E+15,1380,1.5
1.4643E+15,1381,1.5
1.4643E+15,1382,2
1.4643E+15,1383,2
1.4643E+15,1384,2
1.4643E+15,1385,2
1.4643E+15,1386,2
1.4643E+15,1387,2
1.4643E+15,1388,2
1.4643E+15,1389,2.5
1.4643E+15,1390,2.5
1.4643E+15,1391,3
1.4643E+15,1392,3
1.4643E+15,1393,3
1.4643E+15,1394,3.5
1.4643E+15,1395,3.5
1.4643E+15,1396,4
1.4643E+15,1397,4
1.4643E+15,1398,4.5
1.4643E+15,1399,5
1.4643E+15,1400,5
1.4643E+15,1401,5.5
1.4643E+15,1402,6
1.4643E+15,1403,6
1.4643E+15,1404,6.5
1.4643E+15,1405,6.5
1.4643E+15,1406,6.5
1.4643E+15,1407,6.5
1.4643E+15,1408,6.5
1.4643E+15,1409,6.5
1.4643E+15,1410,6.5
1.4643E+15,1411,6.5
1.4643E+15,1412,7
1.4643E+15,1413,7
1.4643E+15,1414,7.5
1.4643E+15,1415,8
1.4643E+15,1416,8.5
1.4643E+15,1417,9
1.4643E+15,1418,9
1.4643E+15,1419,9.5
1.4643E+15,1420,9.5
1.4643E+15,1421,9.5
1.4643E+15,1422,10
1.4643E+15,1423,10
1.4643E+15,1424,10
1.4643E+15,1425,10.5
1.4643E+15,1426,10.5
1.4643E+15,1427,10.5
1.4643E+15,1428,10.5
1.4643E+15,1429,10.5
1.4643E+15,1430,10.5
1.4643E+15,1431,10.5
1.4643E+15,1432,10.5
1.4643E+15,1433,11
1.4643E+15,1434,11
1.4643E+15,1435,11.5
1.4643E+15,1436,12
1.4643E+15,1437,12
1.4643E+15,1438,12
1.4643E+15,1439,12
1.4643E+15,1440,12
1.4643E+15,1441,12
1.4643E+15,1442,12
1.4643E+15,1443,12.5
1.4643E+15,1444,12.5
1.4643E+15,1445,12.5
1.4643E+15,1446,12.5
1.4643E+15,1447,12.5
1.4643E+15,1448,12.5
1.4643E+15,1449,12.5
1.4643E+15,1450,12.5
1.4643E+15,1451,12.5
1.4643E+15,1452,12.5
1.4643E+15,1453,12.5
1.4643E+15,1454,12.5
1.4643E+15,1455,12.5
1.4643E+15,1456,12.5
1.4643E+15,1457,12.5
1.4643E+15,1458,12.5
1.4643E+15,1459,12
1.4643E+15,1460,12
1.4643E+15,1461,11.5
1.4643E+15,1462,11.5
1.4643E+15,1463,11
1.4643E+15,1464,11
1.4643E+15,1465,11
1.4643E+15,1466,11
1.4643E+15,1467,10.5
1.4643E+15,1468,10.5
1.4643E+15,1469,10.5
1.4643E+15,1470,10
1.4643E+15,1471,10
1.4643E+15,1472,9.5
1.4643E+15,1473,9
1.4643E+15,1474,8.5
1.4643E+15,1475,8
1.4643E+15,1476,7.5
1.4643E+15,1477,7.5
1.4643E+15,1478,7.5
1.4643E+15,1479,7
1.4643E+15,1480,7
1.4643E+15,1481,7
1.4643E+15,1482,6.5
1.4643E+15,1483,6.5
1.4643E+15,1484,6
1.4643E+15,1485,6
1.4643E+15,1486,6
1.4643E+15,1487,6
1.4643E+15,1488,6
1.4643E+15,1489,6
1.4643E+15,1490,6
1.4643E+15,1491,5.5
1.4643E+15,1492,5.5
1.4643E+15,1493,5.5
1.4643E+15,1494,5.5
1.4643E+15,1495,5.5
1.4643E+15,1496,5.5
1.4643E+15,1497,5.5
1.4643E+15,1498,5.5
1.4643E+15,1499,5.5
1.4643E+15,1500,5.5
1.4643E+15,1501,5.5
1.4643E+15,1502,5.5
1.4643E+15,1503,5.5
1.4643E+15,1504,5.5
1.4643E+15,1505,5.5
1.4643E+15,1506,5.5
1.4643E+15,1507,5.5
1.4643E+15,1508,5.5
1.4643E+15,1509,5.5
1.4643E+15,1510,5.5
1.4643E+15,1511,5.5
1.4643E+15,1512,5.5
1.4643E+15,1513,5.5
1.4643E+15,1514,5.5
1.4643E+15,1515,5.5
1.4643E+15,1516,5.5
1.4643E+15,1517,5.5
1.4643E+15,1518,5.5
1.4643E+15,1519,5.5
1.4643E+15,1520,5.5
1.4643E+15,1521,5.5
1.4643E+15,1522,5.5
1.4643E+15,1523,5.5
1.4643E+15,1524,5.5
1.4643E+15,1525,5.5
1.4643E+15,1526,5.5
1.4643E+15,1527,5.5
1.4643E+15,1528,5.5
1.4643E+15,1529,5.5
1.4643E+15,1530,5.5
1.4643E+15,1531,5.5
1.4643E+15,1532,5.5
1.4643E+15,1533,5.5
1.4643E+15,1534,5.5
1.4643E+15,1535,6
1.4643E+15,1536,6
1.4643E+15,1537,6
1.4643E+15,1538,6.5
1.4643E+15,1539,6.5
1.4643E+15,1540,7
1.4643E+15,1541,7
1.4643E+15,1542,7
1.4643E+15,1543,7
1.4643E+15,1544,7
1.4643E+15,1545,7
1.4643E+15,1546,7
1.4643E+15,1547,7
1.4643E+15,1548,7.5
1.4643E+15,1549,7.5
1.4643E+15,1550,7.5
1.4643E+15,1551,7.5
1.4643E+15,1552,7.5
1.4643E+15,1553,8
1.4643E+15,1554,8
1.4643E+15,1555,8
1.4643E+15,1556,8
1.4643E+15,1557,8
1.4643E+15,1558,8
1.4643E+15,1559,8
1.4643E+15,1560,8
1.4643E+15,1561,8
1.4643E+15,1562,8
1.4643E+15,1563,8
1.4643E+15,1564,8
1.4643E+15,1565,8
1.4643E+15,1566,8
1.4643E+15,1567,7.5
1.4643E+15,1568,7.5
1.4643E+15,1569,7.5
1.4643E+15,1570,7.5
1.4643E+15,1571,7.5
1.4643E+15,1572,7.5
1.4643E+15,1573,7.5
1.4643E+15,1574,7.5
1.4643E+15,1575,7.5
1.4643E+15,1576,7.5
1.4643E+15,1577,7
1.4643E+15,1578,7
1.4643E+15,1579,7
1.4643E+15,1580,7
1.4643E+15,1581,7
1.4643E+15,1582,7
1.4643E+15,1583,7
1.4643E+15,1584,7
1.4643E+15,1585,7
1.4643E+15,1586,7
1.4643E+15,1587,6.5
1.4643E+15,1588,6.5
1.4643E+15,1589,6.5
1.4643E+15,1590,6.5
1.4643E+15,1591,6.5
1.4643E+15,1592,6.5
1.4643E+15,1593,6.5
1.4643E+15,1594,6.5
1.4643E+15,1595,6.5
1.4643E+15,1596,6.5
1.4643E+15,1597,6.5
1.4643E+15,1598,6.5
1.4643E+15,1599,6.5
1.4643E+15,1600,6.5
1.4643E+15,1601,6.5
1.4643E+15,1602,6.5
1.4643E+15,1603,6.5
1.4643E+15,1604,6.5
1.4643E+15,1605,6.5
1.4643E+15,1606,6.5
1.4643E+15,1607,6.5
1.4643E+15,1608,6.5
1.4643E+15,1609,6.5
1.4643E+15,1610,6.5
1.4643E+15,1611,6.5
1.4643E+15,1612,6.5
1.4643E+15,1613,6.5
1.4643E+15,1614,6.5
1.4643E+15,1615,6.5
1.4643E+15,1616,6.5
1.4643E+15,1617,6.5
1.4643E+15,1618,7
1.4643E+15,1619,7
1.4643E+15,1620,7.5
1.4643E+15,1621,7.5
1.4643E+15,1622,7.5
1.4643E+15,1623,7.5
1.4643E+15,1624,7.5
1.4643E+15,1625,7.5
1.4643E+15,1626,7.5
1.4643E+15,1627,7.5
1.4643E+15,1628,7.5
1.4643E+15,1629,8
1.4643E+15,1630,8
1.4643E+15,1631,8
1.4643E+15,1632,8
1.4643E+15,1633,8
1.4643E+15,1634,8
1.4643E+15,1635,8
1.4643E+15,1636,8
1.4643E+15,1637,8
1.4643E+15,1638,8
1.4643E+15,1639,8
1.4643E+15,1640,8
1.4643E+15,1641,8
1.4643E+15,1642,8
1.4643E+15,1643,8
1.4643E+15,1644,8
1.4643E+15,1645,8
1.4643E+15,1646,8
1.4643E+15,1647,8
1.4643E+15,1648,8
1.4643E+15,1649,8
1.4643E+15,1650,8
1.4643E+15,1651,8
1.4643E+15,1652,8
1.4643E+15,1653,8
1.4643E+15,1654,8
1.4643E+15,1655,8
1.4643E+15,1656,8
1.4643E+15,1657,8
1.4643E+15,1658,8
1.4643E+15,1659,8
1.4643E+15,1660,8
1.4643E+15,1661,8
1.4643E+15,1662,8
1.4643E+15,1663,8
1.4643E+15,1664,8
1.4643E+15,1665,8
1.4643E+15,1666,8
1.4643E+15,1667,8
1.4643E+15,1668,8
1.4643E+15,1669,8
1.4643E+15,1670,8
1.4643E+15,1671,8
1.4643E+15,1672,8
1.4643E+15,1673,8
1.4643E+15,1674,8
1.4643E+15,1675,8
1.4643E+15,1676,8
1.4643E+15,1677,8
1.4643E+15,1678,8
1.4643E+15,1679,8
1.4643E+15,1680,8
1.4643E+15,1681,8
1.4643E+15,1682,8
1.4643E+15,1683,8
1.4643E+15,1684,8
1.4643E+15,1685,8
1.4643E+15,1686,8
1.4643E+15,1687,7.5
1.4643E+15,1688,7.5
1.4643E+15,1689,7.5
1.4643E+15,1690,7
1.4643E+15,1691,7
1.4643E+15,1692,7
1.4643E+15,1693,7
1.4643E+15,1694,6.5
1.4643E+15,1695,6.5
1.4643E+15,1696,6.5
1.4643E+15,1697,6.5
1.4643E+15,1698,6.5
1.4643E+15,1699,6.5
1.4643E+15,1700,6.5
1.4643E+15,1701,6.5
1.4643E+15,1702,6.5
1.4643E+15,1703,6
1.4643E+15,1704,6
1.4643E+15,1705,5.5
1.4643E+15,1706,5.5
1.4643E+15,1707,5.5
1.4643E+15,1708,5
1.4643E+15,1709,5
1.4643E+15,1710,5
1.4643E+15,1711,4.5
1.4643E+15,1712,4.5
1.4643E+15,1713,4.5
1.4643E+15,1714,4.5
1.4643E+15,1715,4.5
1.4643E+15,1716,4.5
1.4643E+15,1717,4.5
1.4643E+15,1718,4
1.4643E+15,1719,4
1.4643E+15,1720,4
1.4643E+15,1721,4
1.4643E+15,1722,3.5
1.4643E+15,1723,3.5
1.4643E+15,1724,3.5
1.4643E+15,1725,3.5
1.4643E+15,1726,3.5
1.4643E+15,1727,3.5
1.4643E+15,1728,3.5
1.4643E+15,1729,3.5
1.4643E+15,1730,3
1.4643E+15,1731,3
1.4643E+15,1732,3
1.4643E+15,1733,3
1.4643E+15,1734,3
1.4643E+15,1735,3
1.4643E+15,1736,3
1.4643E+15,1737,3
1.4643E+15,1738,3
1.4643E+15,1739,3
1.4643E+15,1740,3
1.4643E+15,1741,3
1.4643E+15,1742,3
1.4643E+15,1743,3
1.4643E+15,1744,3
1.4643E+15,1745,3
1.4643E+15,1746,3
1.4643E+15,1747,3
1.4643E+15,1748,3
1.4643E+15,1749,3
1.4643E+15,1750,3
1.4643E+15,1751,3
1.4643E+15,1752,3
1.4643E+15,1753,3
1.4643E+15,1754,3
1.4643E+15,1755,3
1.4643E+15,1756,3
1.4643E+15,1757,3
1.4643E+15,1758,3
1.4643E+15,1759,2.5
1.4643E+15,1760,2.5
1.4643E+15,1761,2.5
1.4643E+15,1762,2
1.4643E+15,1763,2
1.4643E+15,1764,2
1.4643E+15,1765,2
1.4643E+15,1766,2
1.4643E+15,1767,2
1.4643E+15,1768,2
1.4643E+15,1769,2
1.4643E+15,1770,2
1.4643E+15,1771,2
1.4643E+15,1772,2
1.4643E+15,1773,2
1.4643E+15,1774,1.5
1.4643E+15,1775,1.5
1.4643E+15,1776,1.5
1.4643E+15,1777,1.5
1.4643E+15,1778,1.5
1.4643E+15,1779,1.5
1.4643E+15,1780,1.5
1.4643E+15,1781,1.5
1.4643E+15,1782,1.5
1.4643E+15,1783,1.5
1.4643E+15,1784,1.5
1.4643E+15,1785,1.5
1.4643E+15,1786,1.5
1.4643E+15,1787,1.5
1.4643E+15,1788,1.5
1.4643E+15,1789,1.5
1.4643E+15,1790,1.5
1.4643E+15,1791,1.5
1.4643E+15,1792,1.5
1.4643E+15,1793,1.5
1.4643E+15,1794,1.5
1.4643E+15,1795,1.5
1.4643E+15,1796,1.5
1.4643E+15,1797,1.5
1.4643E+15,1798,1.5
1.4643E+15,1799,1.5
1.4643E+15,1800,1.5
1.4643E+15,1801,1.5
1.4643E+15,1802,1.5
1.4643E+15,1803,1.5
1.4643E+15,1804,1.5
1.4643E+15,1805,1.5
1.4643E+15,1806,1
1.4643E+15,1807,1
1.4643E+15,1808,1
1.4643E+15,1809,1
1.4643E+15,1810,1
1.4643E+15,1811,0.5
1.4643E+15,1812,0.5
1.4643E+15,1813,0
1.4643E+15,1814,0
1.4643E+15,1815,0
1.4643E+15,1816,0
1.4643E+15,1817,0
1.4643E+15,1818,0
1.4643E+15,1819,0
1.4643E+15,1820,0
1.4643E+15,1821,0
1.4643E+15,1822,0
1.4643E+15,1823,0
1.4643E+15,1824,0
1.4643E+15,1825,0
1.4643E+15,1826,0
1.4643E+15,1827,0
1.4643E+15,1828,0
1.4643E+15,1829,0
1.4643E+15,1830,0
1.4643E+15,1831,0
1.4643E+15,1832,0
1.4643E+15,1833,0
1.4643E+15,1834,0
1.4643E+15,1835,0
1.4643E+15,1836,0
1.4643E+15,1837,0
1.4643E+15,1838,0
1.4643E+15,1839,0
1.4643E+15,1840,0
1.4643E+15,1841,0
1.4643E+15,1842,0
1.4643E+15,1843,0.5
1.4643E+15,1844,0.5
1.4643E+15,1845,0.5
1.4643E+15,1846,0.5
1.4643E+15,1847,0.5
1.4643E+15,1848,0.5
1.4643E+15,1849,0.5
1.4643E+15,1850,0.5
1.4643E+15,1851,0.5
1.4643E+15,1852,0.5
1.4643E+15,1853,0.5
1.4643E+15,1854,1
1.4643E+15,1855,1
1.4643E+15,1856,1
1.4643E+15,1857,1
1.4643E+15,1858,1
1.4643E+15,1859,1
1.4643E+15,1860,1
1.4643E+15,1861,1
1.4643E+15,1862,1
1.4643E+15,1863,1
1.4643E+15,1864,1
1.4643E+15,1865,1
1.4643E+15,1866,1
1.4643E+15,1867,1
1.4643E+15,1868,1
1.4643E+15,1869,1
1.4643E+15,1870,1
1.4643E+15,1871,1
1.4643E+15,1872,1
1.4643E+15,1873,1
1.4643E+15,1874,1
1.4643E+15,1875,1
1.4643E+15,1876,0.5
1.4643E+15,1877,0
1.4643E+15,1878,-1
1.4643E+15,1879,-1.5
1.4643E+15,1880,-2.5
1.4643E+15,1881,-2.5
1.4643E+15,1882,-2.5
1.4643E+15,1883,-2.5
1.4643E+15,1884,-2.5
1.4643E+15,1885,-2.5
1.4643E+15,1886,-3
1.4643E+15,1887,-3
1.4643E+15,1888,-3
1.4643E+15,1889,-3
1.4643E+15,1890,-3
1.4643E+15,1891,-3
1.4643E+15,1892,-3
1.4643E+15,1893,-3
1.4643E+15,1894,-3
1.4643E+15,1895,-3
1.4643E+15,1896,-3
1.4643E+15,1897,-2.5
1.4643E+15,1898,-2.5
1.4643E+15,1899,-2
1.4643E+15,1900,-2
1.4643E+15,1901,-2
1.4643E+15,1902,-2
1.4643E+15,1903,-2
1.4643E+15,1904,-1.5
1.4643E+15,1905,-1.5
1.4643E+15,1906,-1.5
1.4643E+15,1907,-1.5
1.4643E+15,1908,-1
1.4643E+15,1909,-1
1.4643E+15,1910,-1
1.4643E+15,1911,-1
1.4643E+15,1912,-0.5
1.4643E+15,1913,-0.5
1.4643E+15,1914,-0.5
1.4643E+15,1915,-0.5
1.4643E+15,1916,-0.5
1.4643E+15,1917,0
1.4643E+15,1918,0
1.4643E+15,1919,0
1.4643E+15,1920,0
1.4643E+15,1921,0
1.4643E+15,1922,0
1.4643E+15,1923,0.5
1.4643E+15,1924,0.5
1.4643E+15,1925,0.5
1.4643E+15,1926,0.5
1.4643E+15,1927,0.5
1.4643E+15,1928,0.5
1.4643E+15,1929,0.5
1.4643E+15,1930,0.5
1.4643E+15,1931,0.5
1.4643E+15,1932,0.5
1.4643E+15,1933,0.5
1.4643E+15,1934,0.5
1.4643E+15,1935,0.5
1.4643E+15,1936,0.5
1.4643E+15,1937,0.5
1.4643E+15,1938,0.5
1.4643E+15,1939,0.5
1.4643E+15,1940,0.5
1.4643E+15,1941,0.5
1.4643E+15,1942,0.5
1.4643E+15,1943,0.5
1.4643E+15,1944,0.5
1.4643E+15,1945,0.5
1.4643E+15,1946,0.5
1.4643E+15,1947,0.5
1.4643E+15,1948,1
1.4643E+15,1949,1
1.4643E+15,1950,1
1.4643E+15,1951,1
1.4643E+15,1952,1
1.4643E+15,1953,1
1.4643E+15,1954,1
1.4643E+15,1955,1.5
1.4643E+15,1956,1.5
1.4643E+15,1957,1.5
1.4643E+15,1958,1.5
1.4643E+15,1959,1.5
1.4643E+15,1960,1.5
1.4643E+15,1961,1.5
1.4643E+15,1962,1.5
1.4643E+15,1963,2
1.4643E+15,1964,2
1.4643E+15,1965,2
1.4643E+15,1966,1.5
1.4643E+15,1967,1.5
1.4643E+15,1968,1.5
1.4643E+15,1969,1.5
1.4643E+15,1970,1.5
1.4643E+15,1971,1.5
1.4643E+15,1972,1.5
1.4643E+15,1973,1
1.4643E+15,1974,1
1.4643E+15,1975,1
1.4643E+15,1976,1
1.4643E+15,1977,1
1.4643E+15,1978,1
1.4643E+15,1979,1
1.4643E+15,1980,1
1.4643E+15,1981,0.5
1.4643E+15,1982,0.5
1.4643E+15,1983,0.5
1.4643E+15,1984,0.5
1.4643E+15,1985,0.5
1.4643E+15,1986,0.5
1.4643E+15,1987,0.5
1.4643E+15,1988,0.5
1.4643E+15,1989,0.5
1.4643E+15,1990,1
1.4643E+15,1991,1
1.4643E+15,1992,1
1.4643E+15,1993,1
1.4643E+15,1994,1
1.4643E+15,1995,1
1.4643E+15,1996,1
1.4643E+15,1997,1
1.4643E+15,1998,1
1.4643E+15,1999,1
1.4643E+15,2000,1
1.4643E+15,2001,1
1.4643E+15,2002,1
1.4643E+15,2003,1
1.4643E+15,2004,1
1.4643E+15,2005,1
1.4643E+15,2006,1
1.4643E+15,2007,1
1.4643E+15,2008,1
1.4643E+15,2009,1
1.4643E+15,2010,1
1.4643E+15,2011,1
1.4643E+15,2012,1
1.4643E+15,2013,1
1.4643E+15,2014,1.5
1.4643E+15,2015,1.5
1.4643E+15,2016,2
1.4643E+15,2017,2
1.4643E+15,2018,2
1.4643E+15,2019,1.5
1.4643E+15,2020,1
1.4643E+15,2021,1
1.4643E+15,2022,0.5
