new_index,ts_micro,frame,wheel
epoch01_steering_1260,1464650112285914.0,1260,4.0
epoch01_steering_1261,1464650112319247.0,1261,4.0
epoch01_steering_1262,1464650112352581.0,1262,4.0
epoch01_steering_1263,1464650112385914.0,1263,4.0
epoch01_steering_1264,1464650112419247.0,1264,4.0
epoch01_steering_1265,1464650112452581.0,1265,4.0
epoch01_steering_1266,1464650112485914.0,1266,4.0
epoch01_steering_1267,1464650112519247.0,1267,4.0
epoch01_steering_1268,1464650112552581.0,1268,4.0
epoch01_steering_1269,1464650112585914.0,1269,4.0
epoch01_steering_1270,1464650112619247.0,1270,4.5
epoch01_steering_1271,1464650112652581.0,1271,4.5
epoch01_steering_1272,1464650112685914.0,1272,4.5
epoch01_steering_1273,1464650112719247.0,1273,4.5
epoch01_steering_1274,1464650112752581.0,1274,4.5
epoch01_steering_1275,1464650112785914.0,1275,4.5
epoch01_steering_1276,1464650112819247.0,1276,4.5
epoch01_steering_1277,1464650112852581.0,1277,4.5
epoch01_steering_1278,1464650112885914.0,1278,4.5
epoch01_steering_1279,1464650112919247.0,1279,5.0
epoch01_steering_1280,1464650112952581.0,1280,5.0
epoch01_steering_1281,1464650112985914.0,1281,5.0
epoch01_steering_1282,1464650113019247.0,1282,5.0
epoch01_steering_1283,1464650113052581.0,1283,5.5
epoch01_steering_1284,1464650113085914.0,1284,5.5
epoch01_steering_1285,1464650113119247.0,1285,5.5
epoch01_steering_1286,1464650113152581.0,1286,6.0
epoch01_steering_1287,1464650113185914.0,1287,6.0
epoch01_steering_1288,1464650113219247.0,1288,6.0
epoch01_steering_1289,1464650113252581.0,1289,6.0
epoch01_steering_1290,1464650113285914.0,1290,6.0
epoch01_steering_1291,1464650113319247.0,1291,6.0
epoch01_steering_1292,1464650113352581.0,1292,6.0
epoch01_steering_1293,1464650113385914.0,1293,6.0
epoch01_steering_1294,1464650113419247.0,1294,6.0
epoch01_steering_1295,1464650113452581.0,1295,6.0
epoch01_steering_1296,1464650113485914.0,1296,6.0
epoch01_steering_1297,1464650113519247.0,1297,6.0
epoch01_steering_1298,1464650113552581.0,1298,6.0
epoch01_steering_1299,1464650113585914.0,1299,6.0
epoch01_steering_1300,1464650113619247.0,1300,5.5
epoch01_steering_1301,1464650113652581.0,1301,5.0
epoch01_steering_1302,1464650113685914.0,1302,5.0
epoch01_steering_1303,1464650113719247.0,1303,5.0
epoch01_steering_1304,1464650113752581.0,1304,4.5
epoch01_steering_1305,1464650113785914.0,1305,4.0
epoch01_steering_1306,1464650113819247.0,1306,4.0
epoch01_steering_1307,1464650113852581.0,1307,4.0
epoch01_steering_1308,1464650113885914.0,1308,4.0
epoch01_steering_1309,1464650113919247.0,1309,3.5
epoch01_steering_1310,1464650113952581.0,1310,3.5
epoch01_steering_1311,1464650113985914.0,1311,3.0
epoch01_steering_1312,1464650114019247.0,1312,3.0
epoch01_steering_1313,1464650114052581.0,1313,3.0
epoch01_steering_1314,1464650114085914.0,1314,3.0
epoch01_steering_1315,1464650114119247.0,1315,3.0
epoch01_steering_1316,1464650114152581.0,1316,3.0
epoch01_steering_1317,1464650114185914.0,1317,2.5
epoch01_steering_1318,1464650114219247.0,1318,2.5
epoch01_steering_1319,1464650114252581.0,1319,2.5
epoch01_steering_1320,1464650114285914.0,1320,2.5
epoch01_steering_1321,1464650114319247.0,1321,2.5
epoch01_steering_1322,1464650114352581.0,1322,2.5
epoch01_steering_1323,1464650114385914.0,1323,2.5
epoch01_steering_1324,1464650114419247.0,1324,2.5
epoch01_steering_1325,1464650114452581.0,1325,2.5
epoch01_steering_1326,1464650114485914.0,1326,2.5
epoch01_steering_1327,1464650114519247.0,1327,3.0
epoch01_steering_1328,1464650114552581.0,1328,3.0
epoch01_steering_1329,1464650114585914.0,1329,3.0
epoch01_steering_1330,1464650114619247.0,1330,3.0
epoch01_steering_1331,1464650114652581.0,1331,3.0
epoch01_steering_1332,1464650114685914.0,1332,3.0
epoch01_steering_1333,1464650114719247.0,1333,3.5
epoch01_steering_1334,1464650114752581.0,1334,3.5
epoch01_steering_1335,1464650114785914.0,1335,3.5
epoch01_steering_1336,1464650114819247.0,1336,4.0
epoch01_steering_1337,1464650114852581.0,1337,4.0
epoch01_steering_1338,1464650114885914.0,1338,4.5
epoch01_steering_1339,1464650114919247.0,1339,4.5
epoch01_steering_1340,1464650114952581.0,1340,4.5
epoch01_steering_1341,1464650114985914.0,1341,5.0
epoch01_steering_1342,1464650115019247.0,1342,5.0
epoch01_steering_1343,1464650115052581.0,1343,5.0
epoch01_steering_1344,1464650115085914.0,1344,5.0
epoch01_steering_1345,1464650115119247.0,1345,5.5
epoch01_steering_1346,1464650115152581.0,1346,5.5
epoch01_steering_1347,1464650115185914.0,1347,5.5
epoch01_steering_1348,1464650115219247.0,1348,5.5
epoch01_steering_1349,1464650115252581.0,1349,5.5
epoch01_steering_1350,1464650115285914.0,1350,5.5
epoch01_steering_1351,1464650115319247.0,1351,5.5
epoch01_steering_1352,1464650115352581.0,1352,5.5
epoch01_steering_1353,1464650115385914.0,1353,5.5
epoch01_steering_1354,1464650115419247.0,1354,5.5
epoch01_steering_1355,1464650115452581.0,1355,5.5
epoch01_steering_1356,1464650115485914.0,1356,5.5
epoch01_steering_1357,1464650115519247.0,1357,6.0
epoch01_steering_1358,1464650115552581.0,1358,6.0
epoch01_steering_1359,1464650115585914.0,1359,6.0
epoch01_steering_1360,1464650115619247.0,1360,6.0
epoch01_steering_1361,1464650115652581.0,1361,5.5
epoch01_steering_1362,1464650115685914.0,1362,5.5
epoch01_steering_1363,1464650115719247.0,1363,5.5
epoch01_steering_1364,1464650115752581.0,1364,5.5
epoch01_steering_1365,1464650115785914.0,1365,5.5
epoch01_steering_1366,1464650115819247.0,1366,5.0
epoch01_steering_1367,1464650115852581.0,1367,5.0
epoch01_steering_1368,1464650115885914.0,1368,5.0
epoch01_steering_1369,1464650115919247.0,1369,5.0
epoch01_steering_1370,1464650115952581.0,1370,4.5
epoch01_steering_1371,1464650115985914.0,1371,4.5
epoch01_steering_1372,1464650116019247.0,1372,4.5
epoch01_steering_1373,1464650116052581.0,1373,4.5
epoch01_steering_1374,1464650116085914.0,1374,4.0
epoch01_steering_1375,1464650116119247.0,1375,4.0
epoch01_steering_1376,1464650116152581.0,1376,4.0
epoch01_steering_1377,1464650116185914.0,1377,4.0
epoch01_steering_1378,1464650116219247.0,1378,4.0
epoch01_steering_1379,1464650116252581.0,1379,4.0
epoch01_steering_1380,1464650116285914.0,1380,4.0
epoch01_steering_1381,1464650116319247.0,1381,4.0
epoch01_steering_1382,1464650116352581.0,1382,4.0
epoch01_steering_1383,1464650116385914.0,1383,4.0
epoch01_steering_1384,1464650116419247.0,1384,4.0
epoch01_steering_1385,1464650116452581.0,1385,4.0
epoch01_steering_1386,1464650116485914.0,1386,4.0
epoch01_steering_1387,1464650116519247.0,1387,4.0
epoch01_steering_1388,1464650116552581.0,1388,4.0
epoch01_steering_1389,1464650116585914.0,1389,4.0
epoch01_steering_1390,1464650116619247.0,1390,4.0
epoch01_steering_1391,1464650116652581.0,1391,4.0
epoch01_steering_1392,1464650116685914.0,1392,4.0
epoch01_steering_1393,1464650116719247.0,1393,4.0
epoch01_steering_1394,1464650116752581.0,1394,4.0
epoch01_steering_1395,1464650116785914.0,1395,4.0
epoch01_steering_1396,1464650116819247.0,1396,4.0
epoch01_steering_1397,1464650116852581.0,1397,4.0
epoch01_steering_1398,1464650116885914.0,1398,4.0
epoch01_steering_1399,1464650116919247.0,1399,3.5
epoch01_steering_1400,1464650116952581.0,1400,3.5
epoch01_steering_1401,1464650116985914.0,1401,3.5
epoch01_steering_1402,1464650117019247.0,1402,3.5
epoch01_steering_1403,1464650117052581.0,1403,3.5
epoch01_steering_1404,1464650117085914.0,1404,3.5
epoch01_steering_1405,1464650117119247.0,1405,3.5
epoch01_steering_1406,1464650117152581.0,1406,3.5
epoch01_steering_1407,1464650117185914.0,1407,3.5
epoch01_steering_1408,1464650117219247.0,1408,3.5
epoch01_steering_1409,1464650117252581.0,1409,3.5
epoch01_steering_1410,1464650117285914.0,1410,3.5
epoch01_steering_1411,1464650117319247.0,1411,3.5
epoch01_steering_1412,1464650117352581.0,1412,3.5
epoch01_steering_1413,1464650117385914.0,1413,3.5
epoch01_steering_1414,1464650117419247.0,1414,3.5
epoch01_steering_1415,1464650117452581.0,1415,4.0
epoch01_steering_1416,1464650117485914.0,1416,4.0
epoch01_steering_1417,1464650117519247.0,1417,4.0
epoch01_steering_1418,1464650117552581.0,1418,4.0
epoch01_steering_1419,1464650117585914.0,1419,4.0
epoch01_steering_1420,1464650117619247.0,1420,4.0
epoch01_steering_1421,1464650117652581.0,1421,4.0
epoch01_steering_1422,1464650117685914.0,1422,4.5
epoch01_steering_1423,1464650117719247.0,1423,4.5
epoch01_steering_1424,1464650117752581.0,1424,4.5
epoch01_steering_1425,1464650117785914.0,1425,4.5
epoch01_steering_1426,1464650117819247.0,1426,4.5
epoch01_steering_1427,1464650117852581.0,1427,4.5
epoch01_steering_1428,1464650117885914.0,1428,4.5
epoch01_steering_1429,1464650117919247.0,1429,4.5
epoch01_steering_1430,1464650117952581.0,1430,4.5
epoch01_steering_1431,1464650117985914.0,1431,4.5
epoch01_steering_1432,1464650118019247.0,1432,4.5
epoch01_steering_1433,1464650118052581.0,1433,4.5
epoch01_steering_1434,1464650118085914.0,1434,4.5
epoch01_steering_1435,1464650118119247.0,1435,4.5
epoch01_steering_1436,1464650118152581.0,1436,4.5
epoch01_steering_1437,1464650118185914.0,1437,4.5
epoch01_steering_1438,1464650118219247.0,1438,4.5
epoch01_steering_1439,1464650118252581.0,1439,4.5
epoch01_steering_1440,1464650118285914.0,1440,4.5
epoch01_steering_1441,1464650118319247.0,1441,4.5
epoch01_steering_1442,1464650118352581.0,1442,4.5
epoch01_steering_1443,1464650118385914.0,1443,4.5
epoch01_steering_1444,1464650118419247.0,1444,4.5
epoch01_steering_1445,1464650118452581.0,1445,4.5
epoch01_steering_1446,1464650118485914.0,1446,4.5
epoch01_steering_1447,1464650118519247.0,1447,4.5
epoch01_steering_1448,1464650118552581.0,1448,4.5
epoch01_steering_1449,1464650118585914.0,1449,4.5
epoch01_steering_1450,1464650118619247.0,1450,4.5
epoch01_steering_1451,1464650118652581.0,1451,4.5
epoch01_steering_1452,1464650118685914.0,1452,4.5
epoch01_steering_1453,1464650118719247.0,1453,4.5
epoch01_steering_1454,1464650118752581.0,1454,4.5
epoch01_steering_1455,1464650118785914.0,1455,4.5
epoch01_steering_1456,1464650118819247.0,1456,4.5
epoch01_steering_1457,1464650118852581.0,1457,4.5
epoch01_steering_1458,1464650118885914.0,1458,4.5
epoch01_steering_1459,1464650118919247.0,1459,4.5
epoch01_steering_1460,1464650118952581.0,1460,4.5
epoch01_steering_1461,1464650118985914.0,1461,4.0
epoch01_steering_1462,1464650119019247.0,1462,4.0
epoch01_steering_1463,1464650119052581.0,1463,4.0
epoch01_steering_1464,1464650119085914.0,1464,4.0
epoch01_steering_1465,1464650119119247.0,1465,4.0
epoch01_steering_1466,1464650119152581.0,1466,4.0
epoch01_steering_1467,1464650119185914.0,1467,4.0
epoch01_steering_1468,1464650119219247.0,1468,4.0
epoch01_steering_1469,1464650119252581.0,1469,3.5
epoch01_steering_1470,1464650119285914.0,1470,3.5
epoch01_steering_1471,1464650119319247.0,1471,3.5
epoch01_steering_1472,1464650119352581.0,1472,3.5
epoch01_steering_1473,1464650119385914.0,1473,3.5
epoch01_steering_1474,1464650119419247.0,1474,3.0
epoch01_steering_1475,1464650119452581.0,1475,3.0
epoch01_steering_1476,1464650119485914.0,1476,3.0
epoch01_steering_1477,1464650119519247.0,1477,3.0
epoch01_steering_1478,1464650119552581.0,1478,3.0
epoch01_steering_1479,1464650119585914.0,1479,3.0
epoch01_steering_1480,1464650119619247.0,1480,3.0
epoch01_steering_1481,1464650119652581.0,1481,3.0
epoch01_steering_1482,1464650119685914.0,1482,3.0
epoch01_steering_1483,1464650119719247.0,1483,3.5
epoch01_steering_1484,1464650119752581.0,1484,3.5
epoch01_steering_1485,1464650119785914.0,1485,3.5
epoch01_steering_1486,1464650119819247.0,1486,3.5
epoch01_steering_1487,1464650119852581.0,1487,3.5
epoch01_steering_1488,1464650119885914.0,1488,3.5
epoch01_steering_1489,1464650119919247.0,1489,3.5
epoch01_steering_1490,1464650119952581.0,1490,3.5
epoch01_steering_1491,1464650119985914.0,1491,3.5
epoch01_steering_1492,1464650120019247.0,1492,4.0
epoch01_steering_1493,1464650120052581.0,1493,4.0
epoch01_steering_1494,1464650120085914.0,1494,4.0
epoch01_steering_1495,1464650120119247.0,1495,4.0
epoch01_steering_1496,1464650120152581.0,1496,4.5
epoch01_steering_1497,1464650120185914.0,1497,4.5
epoch01_steering_1498,1464650120219247.0,1498,4.5
epoch01_steering_1499,1464650120252581.0,1499,4.5
epoch02_steering_0,1464650200019247.0,0,0.5
epoch02_steering_1,1464650200052581.0,1,0.5
epoch02_steering_2,1464650200085914.0,2,0.5
epoch02_steering_3,1464650200119247.0,3,0.5
epoch02_steering_4,1464650200152581.0,4,0.5
epoch02_steering_5,1464650200185914.0,5,0.5
epoch02_steering_6,1464650200219247.0,6,0.5
epoch02_steering_7,1464650200252581.0,7,0.5
epoch02_steering_8,1464650200285914.0,8,0.5
epoch02_steering_9,1464650200319247.0,9,0.5
epoch02_steering_10,1464650200352581.0,10,0.5
epoch02_steering_11,1464650200385914.0,11,0.5
epoch02_steering_12,1464650200419247.0,12,0.5
epoch02_steering_13,1464650200452581.0,13,0.5
epoch02_steering_14,1464650200485914.0,14,0.5
epoch02_steering_15,1464650200519247.0,15,0.5
epoch02_steering_16,1464650200552581.0,16,0.5
epoch02_steering_17,1464650200585914.0,17,0.5
epoch02_steering_18,1464650200619247.0,18,0.5
epoch02_steering_19,1464650200652581.0,19,0.5
epoch02_steering_20,1464650200685914.0,20,0.5
epoch02_steering_21,1464650200719247.0,21,0.5
epoch02_steering_22,1464650200752581.0,22,0.5
epoch02_steering_23,1464650200785914.0,23,0.5
epoch02_steering_24,1464650200819247.0,24,0.5
epoch02_steering_25,1464650200852581.0,25,0.5
epoch02_steering_26,1464650200885914.0,26,0.5
epoch02_steering_27,1464650200919247.0,27,0.5
epoch02_steering_28,1464650200952581.0,28,0.5
epoch02_steering_29,1464650200985914.0,29,0.5
epoch02_steering_30,1464650201019247.0,30,0.5
epoch02_steering_31,1464650201052581.0,31,0.5
epoch02_steering_32,1464650201085914.0,32,0.5
epoch02_steering_33,1464650201119247.0,33,0.5
epoch02_steering_34,1464650201152581.0,34,0.5
epoch02_steering_35,1464650201185914.0,35,0.5
epoch02_steering_36,1464650201219247.0,36,0.5
epoch02_steering_37,1464650201252581.0,37,0.5
epoch02_steering_38,1464650201285914.0,38,0.5
epoch02_steering_39,1464650201319247.0,39,0.5
epoch02_steering_40,1464650201352581.0,40,0.5
epoch02_steering_41,1464650201385914.0,41,0.5
epoch02_steering_42,1464650201419247.0,42,0.5
epoch02_steering_43,1464650201452581.0,43,0.5
epoch02_steering_44,1464650201485914.0,44,0.5
epoch02_steering_45,1464650201519247.0,45,0.5
epoch02_steering_46,1464650201552581.0,46,0.5
epoch02_steering_47,1464650201585914.0,47,0.5
epoch02_steering_48,1464650201619247.0,48,0.5
epoch02_steering_49,1464650201652581.0,49,0.5
epoch02_steering_50,1464650201685914.0,50,0.5
epoch02_steering_51,1464650201719247.0,51,1.0
epoch02_steering_52,1464650201752581.0,52,1.0
epoch02_steering_53,1464650201785914.0,53,1.0
epoch02_steering_54,1464650201819247.0,54,1.0
epoch02_steering_55,1464650201852581.0,55,1.0
epoch02_steering_56,1464650201885914.0,56,1.0
epoch02_steering_57,1464650201919247.0,57,1.0
epoch02_steering_58,1464650201952581.0,58,1.0
epoch02_steering_59,1464650201985914.0,59,1.0
epoch02_steering_60,1464650202019247.0,60,1.0
epoch02_steering_61,1464650202052581.0,61,1.0
epoch02_steering_62,1464650202085914.0,62,1.0
epoch02_steering_63,1464650202119247.0,63,1.0
epoch02_steering_64,1464650202152581.0,64,1.0
epoch02_steering_65,1464650202185914.0,65,0.5
epoch02_steering_66,1464650202219247.0,66,0.5
epoch02_steering_67,1464650202252581.0,67,0.5
epoch02_steering_68,1464650202285914.0,68,0.5
epoch02_steering_69,1464650202319247.0,69,0.5
epoch02_steering_70,1464650202352581.0,70,0.5
epoch02_steering_71,1464650202385914.0,71,0.5
epoch02_steering_72,1464650202419247.0,72,0.5
epoch02_steering_73,1464650202452581.0,73,0.5
epoch02_steering_74,1464650202485914.0,74,0.5
epoch02_steering_75,1464650202519247.0,75,0.5
epoch02_steering_76,1464650202552581.0,76,0.5
epoch02_steering_77,1464650202585914.0,77,0.5
epoch02_steering_78,1464650202619247.0,78,0.5
epoch02_steering_79,1464650202652581.0,79,0.5
epoch02_steering_80,1464650202685914.0,80,0.0
epoch02_steering_81,1464650202719247.0,81,0.0
epoch02_steering_82,1464650202752581.0,82,0.0
epoch02_steering_83,1464650202785914.0,83,0.0
epoch02_steering_84,1464650202819247.0,84,0.0
epoch02_steering_85,1464650202852581.0,85,0.0
epoch02_steering_86,1464650202885914.0,86,0.0
epoch02_steering_87,1464650202919247.0,87,0.0
epoch02_steering_88,1464650202952581.0,88,0.0
epoch02_steering_89,1464650202985914.0,89,0.0
epoch02_steering_90,1464650203019247.0,90,0.0
epoch02_steering_91,1464650203052581.0,91,0.0
epoch02_steering_92,1464650203085914.0,92,0.0
epoch02_steering_93,1464650203119247.0,93,0.0
epoch02_steering_94,1464650203152581.0,94,0.0
epoch02_steering_95,1464650203185914.0,95,0.0
epoch02_steering_96,1464650203219247.0,96,0.0
epoch02_steering_97,1464650203252581.0,97,0.0
epoch02_steering_98,1464650203285914.0,98,0.0
epoch02_steering_99,1464650203319247.0,99,0.0
epoch02_steering_100,1464650203352581.0,100,0.0
epoch02_steering_101,1464650203385914.0,101,0.0
epoch02_steering_102,1464650203419247.0,102,0.0
epoch02_steering_103,1464650203452581.0,103,0.0
epoch02_steering_104,1464650203485914.0,104,0.0
epoch02_steering_105,1464650203519247.0,105,0.0
epoch02_steering_106,1464650203552581.0,106,0.0
epoch02_steering_107,1464650203585914.0,107,0.0
epoch02_steering_108,1464650203619247.0,108,0.0
epoch02_steering_109,1464650203652581.0,109,0.0
epoch02_steering_110,1464650203685914.0,110,0.0
epoch02_steering_111,1464650203719247.0,111,0.0
epoch02_steering_112,1464650203752581.0,112,0.0
epoch02_steering_113,1464650203785914.0,113,0.5
epoch02_steering_114,1464650203819247.0,114,0.5
epoch02_steering_115,1464650203852581.0,115,0.5
epoch02_steering_116,1464650203885914.0,116,0.5
epoch02_steering_117,1464650203919247.0,117,0.5
epoch02_steering_118,1464650203952581.0,118,0.5
epoch02_steering_119,1464650203985914.0,119,0.5
epoch02_steering_120,1464650204019247.0,120,0.5
epoch02_steering_121,1464650204052581.0,121,0.5
epoch02_steering_122,1464650204085914.0,122,0.5
epoch02_steering_123,1464650204119247.0,123,0.5
epoch02_steering_124,1464650204152581.0,124,0.5
epoch02_steering_125,1464650204185914.0,125,0.5
epoch02_steering_126,1464650204219247.0,126,0.5
epoch02_steering_127,1464650204252581.0,127,0.5
epoch02_steering_128,1464650204285914.0,128,0.5
epoch02_steering_129,1464650204319247.0,129,0.5
epoch02_steering_130,1464650204352581.0,130,0.5
epoch02_steering_131,1464650204385914.0,131,0.5
epoch02_steering_132,1464650204419247.0,132,0.5
epoch02_steering_133,1464650204452581.0,133,1.0
epoch02_steering_134,1464650204485914.0,134,1.0
epoch02_steering_135,1464650204519247.0,135,1.0
epoch02_steering_136,1464650204552581.0,136,1.0
epoch02_steering_137,1464650204585914.0,137,1.0
epoch02_steering_138,1464650204619247.0,138,1.0
epoch02_steering_139,1464650204652581.0,139,1.0
epoch02_steering_140,1464650204685914.0,140,1.0
epoch02_steering_141,1464650204719247.0,141,1.0
epoch02_steering_142,1464650204752581.0,142,1.0
epoch02_steering_143,1464650204785914.0,143,1.0
epoch02_steering_144,1464650204819247.0,144,1.0
epoch02_steering_145,1464650204852581.0,145,1.0
epoch02_steering_146,1464650204885914.0,146,1.0
epoch02_steering_147,1464650204919247.0,147,1.0
epoch02_steering_148,1464650204952581.0,148,1.0
epoch02_steering_149,1464650204985914.0,149,0.5
epoch02_steering_150,1464650205019247.0,150,0.5
epoch02_steering_151,1464650205052581.0,151,0.5
epoch02_steering_152,1464650205085914.0,152,0.5
epoch02_steering_153,1464650205119247.0,153,0.5
epoch02_steering_154,1464650205152581.0,154,0.5
epoch02_steering_155,1464650205185914.0,155,0.5
epoch02_steering_156,1464650205219247.0,156,0.5
epoch02_steering_157,1464650205252581.0,157,0.5
epoch02_steering_158,1464650205285914.0,158,0.5
epoch02_steering_159,1464650205319247.0,159,0.5
epoch02_steering_160,1464650205352581.0,160,0.5
epoch02_steering_161,1464650205385914.0,161,0.5
epoch02_steering_162,1464650205419247.0,162,0.5
epoch02_steering_163,1464650205452581.0,163,0.5
epoch02_steering_164,1464650205485914.0,164,0.5
epoch02_steering_165,1464650205519247.0,165,0.5
epoch02_steering_166,1464650205552581.0,166,0.5
epoch02_steering_167,1464650205585914.0,167,0.5
epoch02_steering_168,1464650205619247.0,168,0.5
epoch02_steering_169,1464650205652581.0,169,0.5
epoch02_steering_170,1464650205685914.0,170,0.5
epoch02_steering_171,1464650205719247.0,171,0.5
epoch02_steering_172,1464650205752581.0,172,0.5
epoch02_steering_173,1464650205785914.0,173,0.5
epoch02_steering_174,1464650205819247.0,174,0.5
epoch02_steering_175,1464650205852581.0,175,0.5
epoch02_steering_176,1464650205885914.0,176,0.5
epoch02_steering_177,1464650205919247.0,177,0.5
epoch02_steering_178,1464650205952581.0,178,0.5
epoch02_steering_179,1464650205985914.0,179,0.0
epoch02_steering_180,1464650206019247.0,180,0.0
epoch02_steering_181,1464650206052581.0,181,0.0
epoch02_steering_182,1464650206085914.0,182,0.0
epoch02_steering_183,1464650206119247.0,183,0.0
epoch02_steering_184,1464650206152581.0,184,0.0
epoch02_steering_185,1464650206185914.0,185,0.0
epoch02_steering_186,1464650206219247.0,186,0.0
epoch02_steering_187,1464650206252581.0,187,0.0
epoch02_steering_188,1464650206285914.0,188,0.0
epoch02_steering_189,1464650206319247.0,189,0.0
epoch02_steering_190,1464650206352581.0,190,0.0
epoch02_steering_191,1464650206385914.0,191,0.0
epoch02_steering_192,1464650206419247.0,192,0.0
epoch02_steering_193,1464650206452581.0,193,0.5
epoch02_steering_194,1464650206485914.0,194,0.5
epoch02_steering_195,1464650206519247.0,195,0.5
epoch02_steering_196,1464650206552581.0,196,0.5
epoch02_steering_197,1464650206585914.0,197,0.5
epoch02_steering_198,1464650206619247.0,198,0.5
epoch02_steering_199,1464650206652581.0,199,0.5
epoch02_steering_200,1464650206685914.0,200,0.5
epoch02_steering_201,1464650206719247.0,201,0.5
epoch02_steering_202,1464650206752581.0,202,0.5
epoch02_steering_203,1464650206785914.0,203,0.5
epoch02_steering_204,1464650206819247.0,204,0.5
epoch02_steering_205,1464650206852581.0,205,0.5
epoch02_steering_206,1464650206885914.0,206,0.5
epoch02_steering_207,1464650206919247.0,207,0.5
epoch02_steering_208,1464650206952581.0,208,0.5
epoch02_steering_209,1464650206985914.0,209,0.5
epoch02_steering_210,1464650207019247.0,210,0.5
epoch02_steering_211,1464650207052581.0,211,0.5
epoch02_steering_212,1464650207085914.0,212,0.5
epoch02_steering_213,1464650207119247.0,213,0.5
epoch02_steering_214,1464650207152581.0,214,0.5
epoch02_steering_215,1464650207185914.0,215,0.5
epoch02_steering_216,1464650207219247.0,216,0.5
epoch02_steering_217,1464650207252581.0,217,0.5
epoch02_steering_218,1464650207285914.0,218,0.5
epoch02_steering_219,1464650207319247.0,219,0.5
epoch02_steering_220,1464650207352581.0,220,0.5
epoch02_steering_221,1464650207385914.0,221,0.5
epoch02_steering_222,1464650207419247.0,222,0.5
epoch02_steering_223,1464650207452581.0,223,0.5
epoch02_steering_224,1464650207485914.0,224,0.5
epoch02_steering_225,1464650207519247.0,225,0.5
epoch02_steering_226,1464650207552581.0,226,0.5
epoch02_steering_227,1464650207585914.0,227,0.5
epoch02_steering_228,1464650207619247.0,228,0.5
epoch02_steering_229,1464650207652581.0,229,0.5
epoch02_steering_230,1464650207685914.0,230,0.5
epoch02_steering_231,1464650207719247.0,231,0.5
epoch02_steering_232,1464650207752581.0,232,0.5
epoch02_steering_233,1464650207785914.0,233,0.5
epoch02_steering_234,1464650207819247.0,234,0.5
epoch02_steering_235,1464650207852581.0,235,0.5
epoch02_steering_236,1464650207885914.0,236,0.5
epoch02_steering_237,1464650207919247.0,237,0.5
epoch02_steering_238,1464650207952581.0,238,0.5
epoch02_steering_239,1464650207985914.0,239,0.5
epoch02_steering_240,1464650208019247.0,240,0.0
epoch02_steering_241,1464650208052581.0,241,0.0
epoch02_steering_242,1464650208085914.0,242,0.0
epoch02_steering_243,1464650208119247.0,243,0.0
epoch02_steering_244,1464650208152581.0,244,0.0
epoch02_steering_245,1464650208185914.0,245,0.0
epoch02_steering_246,1464650208219247.0,246,0.0
epoch02_steering_247,1464650208252581.0,247,0.0
epoch02_steering_248,1464650208285914.0,248,0.0
epoch02_steering_249,1464650208319247.0,249,0.0
epoch02_steering_250,1464650208352581.0,250,0.0
epoch02_steering_251,1464650208385914.0,251,0.0
epoch02_steering_252,1464650208419247.0,252,0.0
epoch02_steering_253,1464650208452581.0,253,0.0
epoch02_steering_254,1464650208485914.0,254,0.0
epoch02_steering_255,1464650208519247.0,255,0.0
epoch02_steering_256,1464650208552581.0,256,0.0
epoch02_steering_257,1464650208585914.0,257,0.0
epoch02_steering_258,1464650208619247.0,258,0.0
epoch02_steering_259,1464650208652581.0,259,0.0
epoch02_steering_260,1464650208685914.0,260,0.0
epoch02_steering_261,1464650208719247.0,261,0.0
epoch02_steering_262,1464650208752581.0,262,0.0
epoch02_steering_263,1464650208785914.0,263,0.0
epoch02_steering_264,1464650208819247.0,264,0.0
epoch02_steering_265,1464650208852581.0,265,0.0
epoch02_steering_266,1464650208885914.0,266,0.0
epoch02_steering_267,1464650208919247.0,267,0.5
epoch02_steering_268,1464650208952581.0,268,0.5
epoch02_steering_269,1464650208985914.0,269,0.5
epoch02_steering_270,1464650209019247.0,270,0.5
epoch02_steering_271,1464650209052581.0,271,0.5
epoch02_steering_272,1464650209085914.0,272,0.5
epoch02_steering_273,1464650209119247.0,273,0.5
epoch02_steering_274,1464650209152581.0,274,0.5
epoch02_steering_275,1464650209185914.0,275,1.0
epoch02_steering_276,1464650209219247.0,276,1.0
epoch02_steering_277,1464650209252581.0,277,1.0
epoch02_steering_278,1464650209285914.0,278,1.0
epoch02_steering_279,1464650209319247.0,279,1.0
epoch02_steering_280,1464650209352581.0,280,1.0
epoch02_steering_281,1464650209385914.0,281,1.0
epoch02_steering_282,1464650209419247.0,282,1.0
epoch02_steering_283,1464650209452581.0,283,1.0
epoch02_steering_284,1464650209485914.0,284,1.0
epoch02_steering_285,1464650209519247.0,285,1.0
epoch02_steering_286,1464650209552581.0,286,1.0
epoch02_steering_287,1464650209585914.0,287,1.0
epoch02_steering_288,1464650209619247.0,288,0.5
epoch02_steering_289,1464650209652581.0,289,0.5
epoch02_steering_290,1464650209685914.0,290,0.5
epoch02_steering_291,1464650209719247.0,291,0.5
epoch02_steering_292,1464650209752581.0,292,0.5
epoch02_steering_293,1464650209785914.0,293,0.5
epoch02_steering_294,1464650209819247.0,294,0.0
epoch02_steering_295,1464650209852581.0,295,0.0
epoch02_steering_296,1464650209885914.0,296,0.0
epoch02_steering_297,1464650209919247.0,297,0.0
epoch02_steering_298,1464650209952581.0,298,0.0
epoch02_steering_299,1464650209985914.0,299,0.0
